Time,Tout,RHout,Tevp1,Tevp2,Tevp3,Totalenergy,Tcndin,Tcndout,Txiru,RHxiru,Tchuichu,RHchuichu,M_in,Xchuichu,Xxiru,Q_latent,Q_sensible,Q_total,mode,temp_setting,volume_setting,mode_real
2025/07/01 6:00,27.6048,75.928,22.43166667,22.75833333,21.01166667,91.5,21.885,30.30916667,25.6679,71.68716667,23.0019,81.83908333,0.142525175,0.014482897,0.014923876,157.1779459,381.8882569,539.0662028,cooling,27,medium-high,cooling
2025/07/01 6:10,27.97013333,74.44816667,21.93,22.61166667,21.95,79.5,22.28083333,30.105,25.5264,75.37508333,22.455,89.19991667,0.142592692,0.015320729,0.015577281,91.49178003,440.1493974,531.6411774,cooling,27,medium-high,cooling
2025/07/01 6:20,28.38213333,72.17933333,21.76666667,22.44833333,21.80166667,78.7,22.125,30.18083333,25.4754,76.50141667,22.3014,91.59408333,0.142617043,0.015592749,0.01576703,62.16289303,454.9296975,517.0925906,cooling,27,medium-high,cooling
2025/07/01 6:30,28.65173333,70.93266667,21.845,22.48666667,21.87666667,78.8,22.18166667,30.50916667,25.458,76.98166667,22.3142,92.59333333,0.142625353,0.015779699,0.015851711,25.68711668,450.6274644,476.3145811,cooling,27,medium-high,cooling
2025/07/01 6:40,28.91866667,69.76016667,21.94,22.52333333,21.94166667,80.8,22.2325,30.8075,25.4873,77.37558333,22.3758,93.07541667,0.142611361,0.01592513,0.015963399,18.22960699,445.9537311,464.1833381,cooling,27,medium-high,cooling
2025/07/01 6:50,29.16293333,68.6795,21.92833333,22.49333333,21.95333333,82.4,22.22333333,30.99833333,25.5677,77.30733333,22.3709,93.28575,0.142572977,0.015957107,0.01602727,25.01832117,458.0560875,483.0744087,cooling,27,medium-high,cooling
2025/07/01 7:00,29.26186667,67.899,22.425,22.85333333,22.395,71.5,22.62416667,30.7175,25.7391,77.27908333,22.6197,93.74166667,0.142491226,0.01628848,0.016189447,3.851910287,446.7113321,450.5632424,cooling,27,medium-high,cooling
2025/07/01 7:10,29.8944,65.52,22.15666667,22.69166667,22.21833333,84.3,22.455,31.80083333,25.9176,76.838,22.6411,93.24158333,0.14240617,0.016220404,0.016270144,19.6489737,468.9265616,488.5755353,cooling,27,medium-high,cooling
2025/07/01 7:20,30.17653333,64.14616667,22.15666667,22.695,22.22833333,83.8,22.46166667,31.85083333,25.9607,76.58566667,22.5792,93.53525,0.142385651,0.016210118,0.016257846,16.9968371,483.8843465,500.8811836,cooling,27,medium-high,cooling
2025/07/01 7:30,30.4416,63.39,22.23,22.75166667,22.30666667,85.4,22.52916667,32.1475,26.0514,76.40683333,22.6265,93.68183333,0.142342488,0.01628412,0.016308481,9.467890445,489.9462659,499.4141563,cooling,27,medium-high,cooling
2025/07/01 7:40,30.79573333,62.07033333,22.29333333,22.83333333,22.38666667,87,22.61,32.48166667,26.0806,76.4735,22.6966,93.74233333,0.142328601,0.016366254,0.016352069,0.450304546,484.047565,484.4978695,cooling,27,medium-high,cooling
2025/07/01 7:50,30.9216,62.37116667,22.39833333,22.92166667,22.49833333,87.3,22.71,32.41916667,26.2251,76.39675,22.7982,93.78325,0.142259903,0.016477507,0.016479091,3.565264952,489.9475045,493.5127695,cooling,27,medium-high,cooling
2025/07/01 8:00,31.17413333,61.55066667,22.51666667,22.96,22.59833333,89.6,22.77916667,33.01333333,26.3532,76.314,22.9281,93.75,0.142199058,0.0166052,0.016589059,1.920718273,489.4807534,491.4014717,cooling,27,medium-high,cooling
2025/07/01 8:10,30.9432,61.35233333,22.55166667,23.075,22.66833333,89.7,22.87166667,33.12333333,26.4704,75.93075,22.9944,93.60883333,0.142143431,0.016648044,0.016621134,3.417356869,496.5607002,499.9780571,cooling,27,medium-high,cooling
2025/07/01 8:20,30.70533333,62.16083333,22.45833333,22.95333333,22.59333333,92,22.77333333,33.35083333,26.3939,76.00441667,22.9002,93.59641667,0.142179737,0.016548591,0.016560681,10.49704389,499.2148636,509.7119075,cooling,27,medium-high,cooling
2025/07/01 8:30,30.92933333,61.54116667,22.32,22.86666667,22.48666667,99.1,22.67666667,33.52666667,26.4156,75.93716667,22.8683,93.53958333,0.142169433,0.016505691,0.016567508,26.49271403,506.8391363,533.3318504,cooling,27,medium-high,cooling
2025/07/01 8:40,31.53413333,60.36566667,22.22666667,22.90166667,22.43666667,106.7,22.66916667,34.44666667,26.4545,75.711,22.789,93.53608333,0.142150974,0.016423612,0.016555819,48.66066557,523.6597131,572.3203787,cooling,27,medium-high,cooling
2025/07/01 8:50,31.5728,60.405,22.14333333,22.81166667,22.36666667,106.4,22.58916667,34.285,26.4744,75.66625,22.7386,93.48641667,0.142141535,0.016363111,0.016565674,72.01024386,533.6668331,605.677077,cooling,27,medium-high,cooling
2025/07/01 9:00,31.49493333,60.681,22.15833333,22.75833333,22.345,105.6,22.55166667,34.33416667,26.6739,74.77141667,22.7694,93.46891667,0.142046958,0.016391428,0.016563321,61.06793574,557.3949178,618.4628536,cooling,27,medium-high,cooling
2025/07/01 9:10,31.8432,59.1505,22.18,22.88333333,22.37333333,108.4,22.62833333,34.56833333,26.8475,74.16383333,22.8585,93.3715,0.141964756,0.016464905,0.016598313,47.36696204,569.1284407,616.4954027,cooling,27,medium-high,cooling
2025/07/01 9:20,32.02426667,59.31533333,22.28833333,22.91833333,22.46666667,109.1,22.6925,34.67916667,26.954,74.08991667,22.9612,93.25025,0.141914377,0.016548341,0.016688343,49.69013934,569.4688162,619.1589555,cooling,27,medium-high,cooling
2025/07/01 9:30,32.0072,60.64,22.03666667,22.71,22.29166667,123.2,22.50083333,35.54416667,27.0688,73.99025,22.8916,92.89975,0.141860114,0.016413908,0.016780838,130.1773705,595.5365381,725.7139086,cooling,27,medium-high,cooling
2025/07/01 9:40,32.14373333,60.12633333,21.56,22.405,21.94333333,135,22.17416667,36.1775,27.1423,72.99833333,22.5685,92.50125,0.14182539,0.01601688,0.016623747,215.2649957,651.927051,867.1920468,cooling,27,medium-high,cooling
2025/07/01 9:50,32.13333333,59.914,21.20333333,22.05833333,21.62,133.7,21.83916667,36.5225,26.9694,72.50608333,22.2128,92.28366667,0.141907097,0.01562647,0.016337489,252.3470629,678.3702882,930.7173511,cooling,27,medium-high,cooling
2025/07/01 10:00,32.4112,59.28166667,21.08666667,21.93,21.505,136.5,21.7175,36.7325,26.914,72.34183333,22.1285,92.17658333,0.141933294,0.015525815,0.016244989,255.288328,682.6173322,937.9056602,cooling,27,medium-high,cooling
2025/07/01 10:10,32.5648,58.57666667,21.025,21.84833333,21.44166667,138.6,21.645,36.87166667,26.9856,71.68533333,22.0775,92.01716667,0.141899433,0.015448988,0.016163388,253.5339197,699.9387701,953.4726898,cooling,27,medium-high,cooling
2025/07/01 10:20,32.9032,56.56783333,20.915,21.82166667,21.36666667,139.3,21.59416667,37.015,27.0859,70.88683333,21.9872,91.98125,0.141852032,0.01535591,0.016075472,255.2793704,726.8754632,982.1548336,cooling,27,medium-high,cooling
2025/07/01 10:30,32.96293333,56.52633333,20.83833333,21.74,21.295,140.9,21.5175,36.95666667,27.1726,70.2655,21.8507,92.2505,0.141811078,0.015270965,0.016014408,263.6764225,758.4776121,1022.154035,cooling,27,medium-high,cooling
2025/07/01 10:40,33.00266667,56.19383333,20.56833333,21.60166667,21.01,148,21.30583333,37.22166667,27.1827,69.676,21.6663,92.10516667,0.141806309,0.015072099,0.015886328,288.7721685,786.1718541,1074.944023,cooling,27,medium-high,cooling
2025/07/01 10:50,32.868,56.78466667,20.46666667,21.45833333,20.99666667,152.5,21.2275,37.3575,27.2632,69.46741667,21.6497,92.04733333,0.14176831,0.015047054,0.015914344,307.5071795,799.7947096,1107.301889,cooling,27,medium-high,cooling
2025/07/01 11:00,32.82293333,57.47033333,19.73,20.85166667,20.41,193.3,20.63083333,37.98916667,27.2115,68.44258333,20.93,91.59566667,0.141792712,0.014308875,0.015625098,466.7637643,895.1250478,1361.888812,cooling,27,medium-high,cooling
2025/07/01 11:10,33.3128,55.98583333,19.54666667,20.69833333,20.24833333,197,20.47333333,38.47416667,27.1847,67.76458333,20.6964,91.76566667,0.141805364,0.014126665,0.015441515,466.3181757,924.6760981,1390.994274,cooling,27,medium-high,cooling
2025/07/01 11:20,33.16,56.73366667,19.50666667,20.62166667,20.19333333,198.6,20.4075,38.14916667,27.2189,67.30258333,20.6076,91.897,0.141789219,0.014068389,0.015365186,459.8631243,942.0979494,1401.961074,cooling,27,medium-high,cooling
2025/07/01 11:30,33.2664,56.517,19.55833333,20.70166667,20.265,199.3,20.48333333,38.66,27.1929,67.342,20.658,91.83825,0.141801493,0.014103901,0.015350418,442.0714634,931.2919711,1373.363434,cooling,27,medium-high,cooling
2025/07/01 11:40,33.36373333,56.12916667,19.51,20.63,20.2,201.1,20.415,38.52166667,27.2558,67.03141667,20.6239,91.69325,0.141771802,0.014050854,0.015335698,455.5687418,944.9172615,1400.486003,cooling,27,medium-high,cooling
2025/07/01 11:50,33.25493333,56.46466667,19.44833333,20.56833333,20.12333333,197.3,20.34583333,38.2825,27.2143,66.88341667,20.5432,91.80833333,0.14179139,0.01399746,0.015262928,448.7606648,950.6339703,1399.394635,cooling,27,medium-high,cooling
2025/07/01 12:00,33.06453333,56.88883333,19.43166667,20.525,20.115,198,20.32,37.95666667,27.1844,66.93375,20.5745,91.6925,0.141805506,0.014007025,0.015247273,439.8610069,942.0067947,1381.867802,cooling,27,medium-high,cooling
2025/07/01 12:10,33.29733333,56.2705,19.45833333,20.52166667,20.14833333,199.5,20.335,38.49333333,27.2574,66.6765,20.5993,91.54341667,0.141771049,0.014005642,0.015254002,442.6299288,948.6448585,1391.274787,cooling,27,medium-high,cooling
2025/07/01 12:20,33.51413333,55.56366667,19.58333333,20.48666667,20.26166667,205.2,20.37416667,38.9725,27.3455,66.49775,20.6668,91.76466667,0.141729482,0.014100147,0.015292783,422.7488172,951.3015113,1374.050329,cooling,27,medium-high,cooling
2025/07/01 12:30,33.31333333,55.676,19.48166667,20.42166667,20.17333333,201.8,20.2975,38.1175,27.3534,66.22466667,20.6544,91.56833333,0.141725757,0.014058286,0.015235694,417.3386338,954.1674016,1371.506035,cooling,27,medium-high,cooling
2025/07/01 12:40,33.38266667,55.7295,19.52833333,20.44666667,20.21833333,203.4,20.3325,38.85,27.3397,66.30983333,20.6613,91.41491667,0.141732218,0.014040322,0.015243195,426.3856094,951.2771315,1377.662741,cooling,27,medium-high,cooling
2025/07/01 12:50,33.41626667,55.20216667,19.51166667,20.37333333,20.19166667,202.3,20.2825,38.60833333,27.3813,66.02791667,20.615,91.65641667,0.141712599,0.014037212,0.015214758,417.3493734,963.6642993,1381.013673,cooling,27,medium-high,cooling
2025/07/01 13:00,33.59573333,54.9245,19.15166667,20.115,19.94666667,227.6,20.03083333,38.61833333,27.4068,65.697,20.4618,91.16341667,0.141700576,0.013826457,0.015159901,472.5637423,989.0316787,1461.595421,cooling,27,medium-high,cooling
2025/07/01 13:10,33.74533333,54.20283333,18.95333333,19.9,19.75666667,236.9,19.82833333,38.115,27.4224,64.94858333,20.1808,91.21516667,0.141693222,0.013590421,0.014997011,498.4586707,1031.215772,1529.674443,cooling,27,medium-high,cooling
2025/07/01 13:20,33.62826667,54.43583333,18.88833333,19.83166667,19.69666667,234.9,19.76416667,37.94083333,27.3086,64.90833333,20.1692,90.95625,0.14174689,0.013541133,0.014885555,476.6101599,1017.047871,1493.658031,cooling,27,medium-high,cooling
2025/07/01 13:30,33.23306667,55.58083333,18.66833333,19.70666667,19.51333333,233.6,19.61,37.11166667,27.1797,64.99383333,19.9978,91.0205,0.141807727,0.01340467,0.014790675,491.5625866,1023.540976,1515.103562,cooling,27,medium-high,cooling
2025/07/01 13:40,32.8224,56.926,18.53,19.47666667,19.35666667,227.4,19.41666667,36.32083333,27.0153,65.1335,19.8193,91.0765,0.141885397,0.013262314,0.014677542,502.2001998,1026.111636,1528.311836,cooling,27,medium-high,cooling
2025/07/01 13:50,32.59813333,57.87716667,18.815,19.635,19.53666667,209.1,19.58583333,37.0975,26.8398,65.73266667,19.9739,91.20158333,0.1419684,0.013412428,0.014660033,442.9752223,979.6124835,1422.587706,cooling,27,medium-high,cooling
2025/07/01 14:00,32.3192,58.554,18.84833333,19.665,19.54833333,193.8,19.60666667,36.575,26.7516,66.49308333,20.0846,91.27216667,0.142010152,0.013516538,0.014755096,439.8962489,951.5156274,1391.411876,cooling,27,medium-high,cooling
2025/07/01 14:10,31.9072,60.09316667,18.80833333,19.50833333,19.50333333,188.5,19.50583333,36.25583333,26.6658,66.87275,19.9956,91.41908333,0.142050796,0.013462836,0.014764842,462.5645256,952.2454883,1414.810014,cooling,27,medium-high,cooling
2025/07/01 14:20,31.712,61.18033333,18.76166667,19.425,19.47166667,188.7,19.44833333,36.15583333,26.5245,67.33791667,19.8739,91.66091667,0.142117771,0.013395495,0.014743814,479.2420281,949.8942182,1429.136246,cooling,27,medium-high,cooling
2025/07/01 14:30,31.48906667,61.99016667,18.64666667,19.255,19.345,185.6,19.3,35.785,26.3778,67.66325,19.8215,91.64475,0.142187378,0.013348661,0.014686077,475.5984612,936.8830649,1412.481526,cooling,27,medium-high,cooling
2025/07/01 14:40,31.35786667,62.44783333,18.64166667,19.22666667,19.32,183.6,19.27333333,35.64166667,26.2689,67.94316667,19.8208,91.48325,0.142239091,0.013324196,0.014651523,472.1846971,921.7580214,1393.942718,cooling,27,medium-high,cooling
2025/07/01 14:50,31.0816,63.594,19.05166667,19.59666667,19.61666667,159.4,19.60666667,35.43666667,26.2143,68.54033333,19.9596,92.267,0.142265032,0.013560327,0.01473459,417.8067191,894.2734222,1312.080141,cooling,27,medium-high,cooling
2025/07/01 15:00,30.93306667,63.47016667,19.70333333,20.175,20.15,131.9,20.1625,34.675,26.2355,69.54875,20.6263,92.6615,0.142254958,0.014205131,0.014975838,274.2025385,801.9267497,1076.129288,cooling,27,medium-high,cooling
2025/07/01 15:10,30.7568,64.13466667,19.63833333,20.06166667,20.09,133.4,20.07583333,34.71166667,26.1959,70.134,20.6348,92.42416667,0.142273777,0.014175157,0.015068709,317.9494576,795.1543506,1113.103808,cooling,27,medium-high,cooling
2025/07/01 15:20,30.6864,64.418,19.77333333,20.22166667,20.22333333,131.3,20.2225,34.36416667,26.2006,70.43941667,20.8232,92.19291667,0.142271542,0.014307928,0.015140258,296.1605938,768.8762066,1065.0368,cooling,27,medium-high,cooling
2025/07/01 15:30,30.72773333,63.40033333,19.63833333,20.06166667,20.10666667,132.6,20.08416667,34.795,26.1692,70.29975,20.6624,92.15575,0.142286468,0.014157636,0.015080789,328.512314,787.460584,1115.972898,cooling,27,medium-high,cooling
2025/07/01 15:40,30.67466667,62.95333333,19.76666667,20.26833333,20.23833333,131.8,20.25333333,34.62166667,26.192,70.20866667,20.743,92.38516667,0.142275631,0.014266446,0.015081599,290.0539729,779.1351961,1069.189169,cooling,27,medium-high,cooling
2025/07/01 15:50,30.7872,62.23333333,19.655,20.11666667,20.13666667,131,20.12666667,34.83083333,26.2119,69.84083333,20.5861,92.5185,0.142266172,0.014146424,0.015018758,310.3828532,804.3628149,1114.745668,cooling,27,medium-high,cooling
2025/07/01 16:00,31.47573333,59.822,19.71666667,20.18166667,20.20166667,138.5,20.19166667,35.7975,26.2786,69.53275,20.6459,92.571,0.142234482,0.014208128,0.015011354,285.7304392,805.1699429,1090.900382,cooling,27,medium-high,cooling
2025/07/01 16:10,31.94266667,58.66166667,19.755,20.18,20.24166667,138.9,20.21083333,36.045,26.3463,69.4545,20.7187,92.57566667,0.14220233,0.01427424,0.015055591,277.8859525,804.2591893,1082.145142,cooling,27,medium-high,cooling
2025/07/01 16:20,31.67093333,59.06833333,19.66333333,20.13833333,20.17666667,136.5,20.1575,35.305,26.3329,69.53733333,20.7542,92.17841667,0.142208692,0.014243426,0.015061767,291.0541073,797.3062636,1088.360371,cooling,27,medium-high,cooling
2025/07/01 16:30,31.44666667,60.00983333,19.68833333,20.08666667,20.17666667,135.4,20.13166667,35.2375,26.2965,69.51916667,20.7291,92.103,0.142225979,0.014209012,0.015024619,290.1174218,795.7881342,1085.905556,cooling,27,medium-high,cooling
2025/07/01 16:40,31.2024,60.815,19.63833333,20.03166667,20.125,133.1,20.07833333,34.9775,26.2834,69.55591667,20.7054,92.121,0.142232202,0.014190633,0.015020879,295.336812,797.3378648,1092.674677,cooling,27,medium-high,cooling
2025/07/01 16:50,31.35413333,60.51083333,19.69833333,20.07,20.19,137.5,20.13,35.43666667,26.3158,69.46891667,20.7246,92.10816667,0.142216814,0.014205764,0.015031051,293.5404974,799.1376847,1092.678182,cooling,27,medium-high,cooling
2025/07/01 17:00,31.5904,58.96016667,19.665,20.06333333,20.14333333,137,20.10333333,35.19333333,26.3566,69.09158333,20.7054,92.24591667,0.142197439,0.014210324,0.01498436,275.2748934,807.6041315,1082.879025,cooling,27,medium-high,cooling
2025/07/01 17:10,31.7792,59.8395,19.765,20.13333333,20.24,136.6,20.18666667,35.70916667,26.4005,69.51541667,20.8189,92.18216667,0.1421766,0.014302178,0.015118558,290.2914526,797.5407977,1087.83225,cooling,27,medium-high,cooling
2025/07/01 17:20,31.2072,63.11066667,19.73833333,20.105,20.22166667,136.6,20.16333333,35.0775,26.3552,70.15458333,20.8083,92.218,0.142198105,0.014298317,0.015219186,327.4957746,792.7019433,1120.197718,cooling,27,medium-high,cooling
2025/07/01 17:30,30.68533333,65.389,19.695,20.07166667,20.165,130.5,20.11833333,34.18083333,26.2466,70.784,20.7896,92.14275,0.142249685,0.01426958,0.01525854,351.8396053,780.1379571,1131.977562,cooling,27,medium-high,cooling
2025/07/01 17:40,30.40053333,66.787,19.72166667,20.07,20.18,130.3,20.125,34.06,26.1384,71.19366667,20.748,92.35758333,0.142301113,0.014266171,0.015248783,349.7053992,770.8940606,1120.59946,cooling,27,medium-high,cooling
2025/07/01 17:50,29.93813333,68.71283333,19.90333333,20.24166667,20.31833333,126.6,20.28,33.3275,26.0058,71.887,20.8607,92.50191667,0.142012248,0.014391373,0.015277648,314.8587143,734.3991853,1049.2579,cooling,27,medium-high,cooling
